"data","chuva_mm","temperatura_min_c","temperatura_max_c","umidade_relativa_pct","radiacao_mj_m2","vento_m_s"
2022-12-11,6.2,17.6,28.4,64,18.9,1.8
2022-12-12,3.9,13.5,30.9,71,16.4,2.9
2022-12-13,15.7,19.8,27.7,66,18.2,2.7
2022-12-14,5.4,16.8,29.5,64,18.2,1.9
2022-12-15,0,19.1,28.1,60,16.3,2.3
2022-12-16,0,15.2,25.7,68,15.8,2.6
2022-12-17,4,14.6,29.6,65,16.8,1.1
2022-12-18,4.9,16.9,27,53,14.8,2
2022-12-19,0,15.6,27.9,70,15.9,2.6
2022-12-20,12,16.4,28.8,80,17.7,1.7
2022-12-21,0,16.5,27.2,75,14.6,3
2022-12-22,2.8,18.9,26.9,77,14.8,2
2022-12-23,7.3,16.9,29.6,64,21.9,1.9
2022-12-24,0.4,15,31.9,76,16.1,1.9
2022-12-25,0.5,18.3,28.4,67,16.2,1.6
2022-12-26,0,13.4,30.8,66,16.5,2.1
2022-12-27,5.9,17.3,25.8,72,15.9,1.5
2022-12-28,0,15.6,28.8,66,18,2.6
2022-12-29,3.9,14.8,25.7,68,17,1.1
2022-12-30,0,14.7,27.5,61,16.2,2.3
2022-12-31,1.5,17.6,28.1,70,17.8,2.9
2023-01-01,8.7,14.3,26.2,78,14.1,0.7
2023-01-02,15.4,16.8,26.7,68,16.2,2.2
2023-01-03,0,15.8,28.5,70,17.1,2.7
2023-01-04,0,12.3,25.1,62,16.3,2.7
2023-01-05,2.8,14.2,26.7,66,15.1,2.8
2023-01-06,10.5,15.6,25.8,68,16.2,0.9
2023-01-07,1.2,15.6,26.2,68,16.7,2.2
2023-01-08,0,16.9,26.5,76,14.6,1
2023-01-09,10.1,14.1,27.2,76,13.8,1.6
2023-01-10,1.1,15,23.8,78,13.3,1
2023-01-11,0,16.9,26.3,70,16.1,3.3
2023-01-12,6.7,13.1,25.4,84,12.6,3.3
2023-01-13,0,15.4,28.3,68,17.7,1.8
2023-01-14,1.8,15.3,29,76,14.9,2.4
2023-01-15,1.1,15.4,27,76,15,1.3
2023-01-16,5.9,16.3,25.4,81,16.1,0.5
2023-01-17,0,12.7,26.1,69,16.6,3
2023-01-18,15.2,15.1,26,74,15.7,2.1
2023-01-19,8.4,13.9,28.4,65,17.1,1.7
2023-01-20,3.4,13.1,25.2,76,17.8,1.7
2023-01-21,5.4,12.4,30.2,89,13.2,2.1
2023-01-22,3.8,12.9,24.1,81,14.8,2
2023-01-23,0.6,14.8,24.4,82,15.6,3.3
2023-01-24,15.4,15.3,21.4,77,15.2,1.9
2023-01-25,13.3,15.9,26,72,16.7,2.8
2023-01-26,0,15.3,26.8,84,12,2.8
2023-01-27,0,14.9,26.2,77,15.3,1.7
2023-01-28,10.8,15,20,84,12.2,1.8
2023-01-29,12.5,16.1,29.1,91,15.1,1.1
2023-01-30,4.7,12.7,22.7,73,12.2,2.3
2023-01-31,0.2,13.2,28.2,85,15.4,2.6
2023-02-01,13.1,15.4,28.2,77,15.5,3.9
2023-02-02,13.4,12.6,24.2,72,15.4,2
2023-02-03,0,13.1,22.5,74,11.1,0.7
2023-02-04,0,13.1,23.5,77,12.9,1.8
2023-02-05,3.1,16.7,22.4,76,11.5,1.8
2023-02-06,15.2,11.1,24.7,70,13,2.2
2023-02-07,12.9,14.5,23.4,82,14.9,0.8
2023-02-08,3.6,16.2,23.9,81,11.7,0.8
2023-02-09,1.5,14.1,25.6,82,13.7,1.7
2023-02-10,0,11.3,26.3,80,13.2,1.2
2023-02-11,4.8,11.5,22.7,67,13.5,2.5
2023-02-12,12.6,13.2,25.7,64,12.7,1.8
2023-02-13,7.2,13.1,24.4,85,13.9,2.6
2023-02-14,0,13.4,26.9,85,13.5,0.2
2023-02-15,2.6,15.3,25.7,89,11.6,2.2
2023-02-16,3.9,16.3,22.4,75,12.4,2.2
2023-02-17,5,15.3,21.8,80,13.7,1.7
2023-02-18,9.8,14.2,26.2,71,11.5,1.7
2023-02-19,13.7,14.3,22.5,81,12.9,2.4
2023-02-20,0.5,11.9,22.9,76,13.4,2.7
2023-02-21,3.4,15.5,20.4,85,12.4,1.8
2023-02-22,3.7,13.8,24.7,74,7.7,1.2
2023-02-23,6.9,13.5,23,81,11.4,2.6
2023-02-24,13.7,11.3,25.4,80,10,1.2
2023-02-25,5.3,12.3,25.3,74,13.3,1.6
2023-02-26,10.5,13.8,21.7,78,13.7,1.2
2023-02-27,7.7,15,21.5,83,12.1,2.1
2023-02-28,9.2,14.4,23.5,79,13.6,1.8
2023-03-01,8.7,13.3,23.3,78,12.1,2
2023-03-02,14.1,10.4,19.7,80,12.9,2.7
2023-03-03,0,12.9,24.2,76,12.8,1.7
2023-03-04,22.8,11.9,24.1,75,13.7,3
2023-03-05,3.2,12.8,22.9,75,10.2,1.7
2023-03-06,13.5,12.7,25.8,82,10.8,2.2
2023-03-07,13.7,10.6,24.2,79,11.4,1.6
2023-03-08,6.7,12.2,21.5,86,10.4,2.3
2023-03-09,12.6,13,23.4,76,10.1,1.4
2023-03-10,12.7,13.5,22.7,90,12.2,1.3
2023-03-11,10.3,11.1,23.4,76,10.6,2.9
2023-03-12,5.3,11.5,22.6,77,12.4,2.7
2023-03-13,4.7,13,23.9,78,11.7,1.6
2023-03-14,5.3,11.8,24.3,83,9.3,2.5
2023-03-15,5.8,10,23.8,69,11.3,2.3
2023-03-16,10.4,12,21.6,74,13,1.9
2023-03-17,7.5,11.9,26.6,75,12.4,2.7
2023-03-18,4.8,13.9,23.4,92,10.4,1.7
2023-03-19,17.9,13.7,24.7,78,12.4,1.4
2023-03-20,16.2,11.3,20.4,81,10.5,0.1
2023-03-21,3.3,14.8,23.2,85,10.9,2.7
2023-03-22,9.6,10.6,21.4,76,13.3,2.2
2023-03-23,13.7,13.7,19.6,80,9.6,2.9
2023-03-24,16.5,11.7,22.9,86,11.7,1.8
2023-03-25,0,8.7,22.9,80,10.1,2.2
2023-03-26,0.2,12,22,78,9.7,3.6
2023-03-27,4.4,12.2,22.2,76,11.7,1.6
2023-03-28,2.9,12.2,21.4,85,9.8,2.2
2023-03-29,7.9,10.8,20.5,77,10.8,1.9
2023-03-30,19.3,10.7,23.6,79,11.8,0.4
2023-03-31,5,13.5,19.5,73,10.6,2.8
2023-04-01,0,12.6,24.5,79,11.1,0.2
2023-04-02,6.4,11.1,24.7,86,12.2,1.9
2023-04-03,15.9,11.5,26,83,11.7,2.3
2023-04-04,9.3,13.1,19.7,84,11.6,1.1
2023-04-05,13,12.2,23.9,82,13.6,2.7
2023-04-06,10.2,14.6,21.2,82,10.6,1.7
2023-04-07,9.4,12.8,21.6,86,11.2,0.1
2023-04-08,16.6,9.9,21.6,79,13.5,1.4
2023-04-09,9.1,11.8,22.6,87,10.3,1.4
2023-04-10,12.4,11.2,19.4,83,10.4,1
2023-04-11,13,11.9,19.1,79,12.4,0.5
2023-04-12,20.3,11.9,22.6,74,12.3,2.9
2023-04-13,11.9,13.1,24.8,84,9.7,1.6
2023-04-14,7.5,10.4,20.5,82,11.3,1.1
2023-04-15,11.6,10.7,19.4,87,7.3,2.1
2023-04-16,3.7,11.8,18.9,84,8.5,2.3
2023-04-17,17.7,12.2,23.4,76,10,3.2
2023-04-18,6.8,13.6,24.9,76,10.1,1.4
2023-04-19,11.9,11,22.9,83,9,1.6
2023-04-20,4.6,13.5,24.8,84,11.7,3.3
2023-04-21,10.2,11.5,23,91,10.4,2.2
2023-04-22,9.5,11.1,21.9,82,13.7,0.8
2023-04-23,9,13.2,22,89,11.5,2.6
2023-04-24,17.7,12.7,23.8,81,11,0.9
2023-04-25,3.1,10,22.8,81,12.5,2.8
2023-04-26,6.1,11,22.9,89,9.3,3.3
2023-04-27,12.7,10.2,23.5,85,10.8,3.8
2023-04-28,7.8,11.3,22.9,82,12,1.8
2023-04-29,10.4,12.7,23.3,87,12.3,1.2
2023-04-30,0,9.6,21.4,81,11.4,1.4
2023-05-01,9,10.6,24.3,84,11.5,1.4
2023-05-02,5.4,12.1,20.7,90,11.7,2.5
2023-05-03,7.9,12.3,22.9,87,10.9,1.6
2023-05-04,8.3,11.6,22.7,80,11.4,2
2023-05-05,3.9,13.1,22.4,79,8.8,1.3
2023-05-06,2.3,11.4,21,89,9.1,2.1
2023-05-07,0,14.5,25.5,100,12.3,2.1
2023-05-08,17.4,10.2,24.5,93,9.8,2
2023-05-09,13.1,10.7,25.6,86,13.6,1
2023-05-10,17.1,11,20.6,83,11.8,1.6
2023-05-11,10.9,10.1,23.9,87,12.5,2.7
2023-05-12,8.4,11.6,25.6,85,10.1,2.1
2023-05-13,0.4,14.4,24.8,89,13.4,3.6
2023-05-14,11.5,11,22.2,88,15.7,1.6
2023-05-15,0,11.4,21.5,100,12.5,0.6
2023-05-16,16.8,13,22.2,78,14.5,0.8
2023-05-17,13.9,12.5,19.2,90,12.3,2.1
2023-05-18,9,14.6,21.4,87,14.4,1.9
2023-05-19,0.4,12.5,22.8,77,11.6,2.4
2023-05-20,10.1,13.3,24,80,15.4,2.1
2023-05-21,6.3,14.1,23.3,86,14.6,1.5
2023-05-22,7.3,12.4,27.4,78,13.6,1.8
2023-05-23,5.5,12.6,24,81,14.6,3.5
2023-05-24,7.1,14.3,22.3,98,12.2,1.9
2023-05-25,5.8,11.2,22.4,76,13,2.2
2023-05-26,1.2,13.6,22.5,79,14,0.8
2023-05-27,11.2,12,25.1,85,13.3,2.4
2023-05-28,5.2,12.2,22,92,12.8,2.5
2023-05-29,3.7,12.5,21.9,78,14.9,1
2023-05-30,0,14.2,24.2,74,11.7,2.7
2023-05-31,10.8,10,25.9,84,13.6,1.3
2023-06-01,5.5,12.9,23.5,89,14,2.9
2023-06-02,8.2,13.4,22.5,88,12.8,2
2023-06-03,10.3,14,21.7,89,16.7,1.6
2023-06-04,9.6,11.6,25.6,88,12.7,1.9
2023-06-05,10.5,12.2,21.6,82,13.2,1.2
2023-06-06,9.5,14.1,25.2,77,15,1.1
2023-06-07,3.7,14.8,25.6,84,14.6,1.1
2023-06-08,5.7,13.8,26.1,76,14.2,2
2023-06-09,0,12.3,23.7,87,15.1,2.1
2023-06-10,3.1,12.3,24.3,89,12.4,2.8
2023-06-11,16.9,15.6,23.3,78,14.3,2.2
2023-06-12,18.6,14.2,24.5,82,14.5,2.6
2023-06-13,5.8,13.2,23.8,75,15.9,3.1
2023-06-14,12.4,11.6,24.5,84,14.7,2.4
2023-06-15,2,10.7,26.5,75,14.9,2.3
2023-06-16,9.8,12.9,24.7,87,10.9,2.1
2023-06-17,1.5,15,21.7,81,13.8,1.9
2023-06-18,21.6,11.1,23.7,71,11.3,2.6
2023-06-19,4.5,13.9,24.6,76,16.4,3
2023-06-20,9.5,13.5,25.9,78,14.5,0.9
2023-06-21,7.6,12.5,24.6,78,17.4,1.7
2023-06-22,13.7,12.9,24.2,88,14.4,1.1
2023-06-23,10.4,12.1,25,83,12.7,2.2
2023-06-24,5.1,15.7,27.5,82,13.3,2.3
2023-06-25,2.9,13.5,25.6,82,13.4,3
2023-06-26,4,15.4,26.3,71,15.4,1.4
2023-06-27,10.9,12.5,25.9,73,15.8,3.6
2023-06-28,9.6,12.5,26.3,81,15.2,1.8
2023-06-29,6.7,13.4,22.9,68,15.4,0.9
2023-06-30,2.7,15.1,24.6,88,15,0.9
2023-07-01,8.4,15.3,24,78,17,1.5
2023-07-02,12.7,15,27.2,78,16.4,2.8
2023-07-03,8.6,15.9,24.7,80,18.1,0.2
2023-07-04,0,11.8,25.9,85,13.1,0.6
2023-07-05,10,15.4,28.3,79,12,1.2
2023-07-06,13.9,15.6,27.8,82,16.6,1.9
2023-07-07,6.1,14.8,26.8,64,16.9,1.5
2023-07-08,7.1,15.3,26.7,73,17.3,1.1
2023-07-09,16.8,14.7,27.9,81,14.9,1.2
2023-07-10,4.9,14.7,25.9,79,18.4,3
2023-07-11,8.7,15.8,28.6,83,16.3,3.1
2023-07-12,8.4,13.7,27.7,72,16.7,2.7
2023-07-13,5.4,14.9,26.8,79,16.7,1.9
2023-07-14,10.2,13.3,24.4,86,17.5,3.1
2023-07-15,0,12.6,27.4,84,16.3,1.6
2023-07-16,7.5,15,25.5,78,18.2,1.2
2023-07-17,0,14.8,26.7,75,16.5,1
2023-07-18,0,17.5,24.1,79,17,2
2023-07-19,11.6,14.5,29.6,74,17.5,1
2023-07-20,14.6,14.5,28.2,82,14.8,1.9
2023-07-21,5.8,15.8,29.3,78,15.8,2.2
2023-07-22,2.9,16.6,27.2,76,14.9,2.4
2023-07-23,10.9,18.5,31.1,74,19.5,3.8
2023-07-24,6.2,17.5,29.6,71,14.2,2.7
2023-07-25,0,15.4,24.9,70,15.4,1.7
2023-07-26,6.4,17.6,27.2,74,18.9,2.3
2023-07-27,12.4,15.3,31.4,84,17.4,2.3
2023-07-28,1.2,15.7,27.3,78,18,1.5
2023-07-29,12.2,16.7,29.8,66,17.5,3.3
2023-07-30,4.6,14.7,33.3,77,19.9,1.7
2023-07-31,0,17.5,30.9,72,16.7,3.2
2023-08-01,0,16,29.6,77,19.9,1.9
2023-08-02,0,15,29.7,63,18.1,1.5
2023-08-03,4.7,18,29.2,67,17.9,2.2
2023-08-04,12.9,17.3,29.1,76,15.2,2.9
2023-08-05,0,15.8,27.6,63,20.4,3.6
2023-08-06,11.8,15.9,29.2,65,17.5,1.5
2023-08-07,0,16.1,27.6,67,16.9,1.9
2023-08-08,4.8,13.9,29.6,60,20.2,4.2
2023-08-09,2.6,17.7,28.5,67,20.8,2.4
2023-08-10,0,16,30.8,81,18.6,0.3
2023-08-11,0,17.9,28.2,80,18.1,2.4
2023-08-12,0,14.5,28.7,70,19.1,2.8
2023-08-13,0,18.9,29.7,86,18.9,1
2023-08-14,0,16.8,31.5,68,18.7,0.4
2023-08-15,5.3,18.3,32.1,74,20.3,2.8
2023-08-16,1.6,16.7,28.9,72,17.9,2.7
2023-08-17,8.3,16.2,28.4,73,17.6,1.6
2023-08-18,0,16.4,28.8,72,18.7,3.4
2023-08-19,0,16.9,32.8,70,19.4,2.3
2023-08-20,5.9,16.1,29.4,70,22.2,2
2023-08-21,0,15,33.9,70,20.3,2.8
2023-08-22,1.7,15.7,29.8,69,21.6,3.1
2023-08-23,4.1,16.4,29,64,20.3,3
2023-08-24,12.7,16.4,30.4,67,20.5,2.2
2023-08-25,2.4,18.5,30.8,62,19.1,3.1
2023-08-26,2.8,16.3,26.8,63,20.5,2.1
2023-08-27,5.2,18.4,29.7,74,19.3,1.1
2023-08-28,0,18.4,33.6,62,19.9,2.2
2023-08-29,4.1,17.3,29.9,72,19.3,2.2
2023-08-30,0,18.2,28.4,73,20.1,0.4
2023-08-31,0,17.5,31.7,67,19,2.8
2023-09-01,5.1,19.6,29.1,63,20.1,2.2
2023-09-02,0,17.1,27.9,59,20.4,2.7
2023-09-03,2,15.4,31.2,58,22.9,1.5
2023-09-04,2.7,14.4,30,67,18.8,1.9
2023-09-05,6.6,18.1,30,62,21.7,1.2
2023-09-06,0,18.4,31.7,70,18.7,3.5
2023-09-07,7.7,18.8,32.1,77,21.8,2.6
2023-09-08,9.8,17.4,32.5,72,24.3,2.2
2023-09-09,8.1,17.1,33.1,61,21,1.2
2023-09-10,0,17.4,31.7,66,21.6,1.4
2023-09-11,0,18.2,33.1,65,22.7,2.4
2023-09-12,0,15.5,28.8,64,18.5,1.6
2023-09-13,7.7,17.6,29.4,68,18.4,1.9
2023-09-14,2.5,19.6,30.3,66,18.3,2.3
2023-09-15,0,18.6,30.5,74,20.6,1.8
2023-09-16,0,17.3,27.7,64,17.4,2.2
2023-09-17,0,16.9,27.8,71,19.8,2.5
2023-09-18,0,14.8,33.2,70,23,2.8
2023-09-19,3.5,16.8,33.3,61,18.6,0.3
2023-09-20,0,18.8,28.8,61,20.4,1.9
2023-09-21,5.8,16.3,33.2,61,21.4,2.6
2023-09-22,1.7,17.6,34.6,62,19.4,3.3
2023-09-23,0,19.7,32.2,69,21.8,1.6
2023-09-24,0,18.5,28.8,62,22.2,1.6
2023-09-25,0,16.6,31.6,68,23.5,0.7
2023-09-26,1,16.1,32,61,21.7,1.5
2023-09-27,1.6,18.2,32.9,64,20.8,1.1
2023-09-28,0.4,17.3,31.9,63,20.7,1.3
2023-09-29,0.9,19.3,28.2,63,21.2,2.9
2023-09-30,0,20.3,32.4,60,19.4,2.9
2023-10-01,10.1,17.7,29.5,65,22.7,2.8
2023-10-02,0,16.4,29.8,68,21,2
2023-10-03,0,17.3,32.1,71,21.4,0.6
2023-10-04,0.3,17.2,30.9,64,19.6,1.2
2023-10-05,0,17,30.1,63,20.1,1.4
2023-10-06,0,20.1,32.5,66,21.1,2
2023-10-07,0,17.9,33,63,19.7,1.6
2023-10-08,0,16.3,31.2,71,17.5,2
2023-10-09,2.7,18.7,32.2,56,22.3,2.1
2023-10-10,0,16.8,33.5,61,22.4,3.6
2023-10-11,0.2,18.7,30.9,59,19.8,2
2023-10-12,0.4,20.1,26,68,18.6,3
2023-10-13,0,17.8,32.1,64,20.1,2.3
2023-10-14,0.4,18.7,33.8,64,19.4,1.8
2023-10-15,0,16,32.7,68,18.8,3.5
2023-10-16,0,16.5,31.9,60,21.5,2.2
2023-10-17,0.5,18,30.9,64,19.9,2.7
2023-10-18,0,17.4,33.8,65,20.3,1
2023-10-19,0,20.6,30.3,64,20.9,3.5
2023-10-20,0,18.4,32.7,67,23.2,1.5
2023-10-21,0,20.9,32.8,84,18,2.6
2023-10-22,0,19.5,30.9,71,22,1
2023-10-23,0,17.8,27.6,56,20.1,2.6
2023-10-24,0,15.9,31.1,71,22.4,2.2
2023-10-25,0,15.8,32.8,67,20.8,2.5
2023-10-26,0,19,27.2,51,17.6,2.1
2023-10-27,9.6,15,31.4,77,19.4,2.3
2023-10-28,0,17.9,31.8,66,19.6,1.6
2023-10-29,0,18.9,33.8,61,19.8,1.8
2023-10-30,1.7,16.5,31.4,58,20.1,2.4
2023-10-31,0,17.4,29.1,69,19.7,3.4
2023-11-01,1.7,17.3,31.1,73,23,3.8
2023-11-02,0,17.6,31.4,62,21.7,2.8
2023-11-03,0,19.4,32.5,66,21.9,1.5
2023-11-04,0,18,33.5,61,19.6,2.4
2023-11-05,0,19.3,32.6,71,21.4,1
2023-11-06,0.4,18.2,29.3,58,17.4,3.4
2023-11-07,0,14.6,32,77,22.3,2.4
2023-11-08,1.8,16.1,31.3,79,23.2,2.3
2023-11-09,0,17.3,31.4,68,21,1.7
2023-11-10,1.5,14.3,28.7,65,23.7,3.1
2023-11-11,0,19,34.1,69,18.7,0.9
2023-11-12,1,20.3,31.3,60,18.4,2.3
2023-11-13,0.3,18.9,28.1,66,17.5,2.2
2023-11-14,0,15.4,30.4,62,20.5,2.5
2023-11-15,0,16.1,30.4,57,17.6,3.9
2023-11-16,0,17.6,31.1,70,21.4,1.5
2023-11-17,0,15.5,32.2,60,21.6,3
2023-11-18,0,17.7,32.7,73,20.2,3.5
2023-11-19,0,17.1,30.3,63,18.7,2.4
2023-11-20,0,20.6,30.4,74,20,2.9
2023-11-21,0,16.9,34.7,66,19.6,1.4
2023-11-22,0,17.7,27.5,63,18.4,2.8
2023-11-23,17.7,17.9,31,65,18.4,2.6
2023-11-24,0,14.8,28.9,64,18.5,2.1
2023-11-25,3,18.9,32.9,61,18.9,1.6
2023-11-26,0,17.4,35.8,66,16.7,1.1
2023-11-27,0,15.8,33.3,67,19.6,1.7
2023-11-28,0,17.6,32.1,71,19.8,2.1
2023-11-29,0,15,30.6,59,15.9,1.4
2023-11-30,1.2,15.2,28.9,65,17.8,0.7
2023-12-01,9.4,13.3,29.2,61,16.7,1.9
2023-12-02,1.1,17.3,29,66,18.2,2.2
2023-12-03,0.4,17.4,27.7,63,20.4,1.5
2023-12-04,0,17.4,28.3,67,17,2.1
2023-12-05,2.8,16.2,28.8,74,17,2.2
2023-12-06,0,18.2,32.4,70,18.9,1.7
2023-12-07,0,17.1,31.5,51,17.3,1.6
2023-12-08,0,15,30.3,61,17.8,2.8
2023-12-09,0,17,29.9,75,15.6,2.1
2023-12-10,6.2,14.8,29,59,15.4,3.1
2023-12-11,2,14.5,29.9,56,16.9,3.6
2023-12-12,0,16.2,28.8,76,18.7,1.8
2023-12-13,0,16.2,29.2,70,16.8,1.7
2023-12-14,0,15.1,30.5,68,17.8,2
2023-12-15,2.2,17.2,30.2,70,17.2,3
2023-12-16,0,16.5,25.6,75,17.2,2.7
2023-12-17,0,17.2,28.5,68,18.5,2.2
2023-12-18,1.4,14.3,27.7,73,17.7,1.1
2023-12-19,0,19.1,27.8,77,13.4,3.3
2023-12-20,0,14.9,28.9,72,18.4,2.3
2023-12-21,0,14.8,27.2,65,17.4,2.7
2023-12-22,4.8,13.6,27.4,67,19.4,0.5
2023-12-23,8.4,16.7,27.9,71,14.7,2.7
2023-12-24,6.7,14.8,30.5,66,15.1,0.9
2023-12-25,0,18.8,25.2,71,18.4,1.8
2023-12-26,0,14.9,28.7,68,14.7,2.2
2023-12-27,2.2,16.7,29,74,15,2.4
2023-12-28,0,14.9,28.6,70,18.4,1.3
2023-12-29,0,16.8,26.5,73,16.9,2.5
2023-12-30,13.5,14.8,24.6,84,14.4,1.7
2023-12-31,0,15.3,26.6,69,16.5,1.5
2024-01-01,2.8,13.5,27.8,83,15.9,4.1
2024-01-02,9.1,16.6,27.7,65,13.8,1
2024-01-03,4.4,14.3,29.3,73,15,2.4
2024-01-04,0,17.5,26.9,74,14.8,3.3
2024-01-05,6.1,13.5,29.5,70,13,1.9
2024-01-06,0,16.2,27.3,60,15.4,2
2024-01-07,4.9,16.4,27.5,66,17.7,2.9
2024-01-08,0,15.6,25.9,74,14.6,3.2
2024-01-09,0.1,15.3,24.8,65,17.6,1.3
2024-01-10,0,15.7,29.1,62,15.6,3.1
2024-01-11,1.7,13,28.2,82,16.6,2.1
2024-01-12,7,14,28.1,73,16.7,2.5
2024-01-13,5.6,13.2,26.7,75,12.7,1
2024-01-14,0,15.6,28.5,77,15.6,1.2
2024-01-15,0,15.9,22.9,68,17.1,1.8
2024-01-16,0,15.6,20.8,83,14.2,3.1
2024-01-17,6.5,13,26.4,69,17.7,2.2
2024-01-18,9,13.2,27,70,14.7,2.1
2024-01-19,0.2,13.6,26.5,80,12.7,1.4
2024-01-20,3.2,15.6,29,77,16,1.6
2024-01-21,6.1,13.5,26.8,76,13.9,3.1
2024-01-22,2.3,12.7,25.1,79,15.4,2.6
2024-01-23,0.1,14.3,23.9,79,12.2,1.3
2024-01-24,9.4,14,25.4,89,15.2,2.3
2024-01-25,8.7,14.6,25,73,12.4,2.7
2024-01-26,0,14,25.7,71,13.9,2
2024-01-27,9.1,13.1,26.5,68,14.3,2.1
2024-01-28,14.8,15.5,24,70,14.9,2.6
2024-01-29,0.9,13.9,26.3,80,15.4,1.7
2024-01-30,9.1,13.4,26.4,59,12.5,2.1
2024-01-31,0,16.7,29.7,68,14.6,3.4
2024-02-01,8.1,13,24.9,69,13.5,1
2024-02-02,13.1,13.4,25.1,71,15.7,2.1
2024-02-03,13,10.8,26.1,74,12,1.7
2024-02-04,1,14.3,24.3,84,14.7,0.7
2024-02-05,5,14.8,23.6,78,15.5,1.4
2024-02-06,0,13.6,22.6,68,15.2,0.1
2024-02-07,0,12.3,22.5,76,11.5,1.9
2024-02-08,10.9,13.9,24,74,13.2,1.6
2024-02-09,7.5,12.9,25.7,86,13,2.4
2024-02-10,7.2,13.7,26.1,72,12.9,0.9
2024-02-11,7.8,12.9,26.1,74,13.2,3.1
2024-02-12,8.8,14.5,24.8,77,10.2,2.6
2024-02-13,2.9,14.5,26.7,74,12.2,1.7
2024-02-14,7.2,16.6,23.4,77,13.2,4.5
2024-02-15,14.7,14.9,23.5,75,12.4,2
2024-02-16,14.4,12.6,24.7,87,9.8,2.7
2024-02-17,12.6,14.4,26.6,75,12.1,1.4
2024-02-18,4,10.6,21.1,80,12.4,0.5
2024-02-19,6.9,12.3,25.4,73,10.7,2.1
2024-02-20,0,14.9,20.5,85,9.3,2.1
2024-02-21,8.3,11.9,22.6,75,13.6,2.9
2024-02-22,0,13.5,22.5,82,14,0.7
2024-02-23,7.8,12.8,22.3,76,13.4,1.7
2024-02-24,8.2,10.4,26.1,79,13.4,1.3
2024-02-25,1.9,14.5,23.5,81,15.6,2.5
2024-02-26,2.2,11.1,23.9,79,10.7,2.9
2024-02-27,12.9,14.7,24,81,11.5,2.8
2024-02-28,3.1,14.2,23,94,10.6,1.7
2024-02-29,0,10.8,22.2,85,11.6,2.2
2024-03-01,6.4,11.5,25.2,79,10.2,2.5
2024-03-02,22.7,13.2,22.8,76,12.1,1.9
2024-03-03,4.2,12.4,25.6,77,14.8,2.2
2024-03-04,0,12.3,23.8,85,12.7,0.8
2024-03-05,0.3,14.7,21.8,81,10.9,2.4
2024-03-06,0,10.4,22.9,84,11.8,1
2024-03-07,12.1,10.7,23.4,74,13.4,2.2
2024-03-08,9.2,13.2,23.7,84,12.5,1.7
2024-03-09,6.3,10.7,21.6,85,11.4,3.1
2024-03-10,5.1,11.8,22.1,73,12,3.4
2024-03-11,0,11.1,20.8,82,10.7,1.9
2024-03-12,17,12.6,23.5,85,11.5,1.1
2024-03-13,13,10,24.5,78,11.3,3.6
2024-03-14,19.1,12.9,21.3,80,12.3,1.9
2024-03-15,8.5,13.1,21,81,12,2.6
2024-03-16,3.6,13.1,21.9,80,9.6,1.9
2024-03-17,10,12.6,21.4,82,7.6,2.6
2024-03-18,13.4,12.4,20.8,74,12.5,1.8
2024-03-19,8.9,15.2,20.6,91,11.2,1.5
2024-03-20,14.8,10.9,21.9,88,10.8,2
2024-03-21,7.6,10.3,20.5,77,10.9,1.1
2024-03-22,17.1,11.3,25.2,85,11.1,2.7
2024-03-23,4.9,12.2,23.1,85,10.8,1.2
2024-03-24,5.4,12.4,24,94,11,0.1
2024-03-25,0,12,26,76,11.3,3.8
2024-03-26,4.9,8.4,22.7,79,11.1,2.3
2024-03-27,18.2,13,23.2,75,13.6,1.9
2024-03-28,14.4,9.5,24.4,84,11.9,1.9
2024-03-29,14,13.6,18.1,89,12.6,0.1
2024-03-30,11.5,14.2,24,95,11.5,2.9
2024-03-31,21.2,10.1,23.5,75,9.2,2.8
2024-04-01,11,12.6,22.2,74,10,1.4
2024-04-02,3.1,12.5,23.2,93,9.2,2.2
2024-04-03,25.5,12.5,20.5,86,12,1.7
2024-04-04,8.7,14.2,19.9,88,14.7,1.7
2024-04-05,8.8,11.2,23.6,88,11.3,1.7
2024-04-06,10.2,9.9,20.7,89,11.5,1.8
2024-04-07,5.4,11.1,25,75,14.7,2.5
2024-04-08,15.3,10.7,20.3,91,11.5,2.4
2024-04-09,2.7,12.5,20.6,83,9.6,3.3
2024-04-10,14.4,12.5,24,94,12,1.8
2024-04-11,16.5,9.1,20.5,81,9.5,1.4
2024-04-12,2.6,10.8,20.2,92,7.5,2.7
2024-04-13,0,12.2,22.2,78,11.5,1.5
2024-04-14,12.3,12.4,22.1,87,10.2,3.3
2024-04-15,2.4,12.5,18.3,87,12.4,2.2
2024-04-16,6.9,12,21.8,84,10,1.2
2024-04-17,19.9,13.3,22.5,80,11.6,3.3
2024-04-18,13.8,12.8,21.7,83,14.4,1.7
2024-04-19,0,13.9,23.8,82,7.7,3.1
2024-04-20,8.2,11.2,20.1,84,11.3,2.7
2024-04-21,13.4,12.7,19.5,86,10,1.9
2024-04-22,5.8,10.4,20.1,84,12.5,2.5
2024-04-23,11.9,11.7,22.6,91,9.9,2.9
2024-04-24,9.7,9.2,24.8,92,13.3,2.4
2024-04-25,7.8,10.8,23.7,91,10.6,2.2
2024-04-26,1.5,12,24.1,83,12.2,3.8
2024-04-27,0,11.3,21.1,87,9.1,2.7
