"lancamento_id","data","tipo","categoria","subcategoria","produto_id","quantidade","unidade","valor_unitario","valor_total","canal_venda","atividade","talhao_id","natureza_alocacao","evento_id","observacao"
"L2019_000657",2019-05-09,"receita","venda_produto","feira_local","HORTA_CESTA",5,"cesta",47.64,238.2,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_000659",2019-05-09,"receita","venda_produto","feira_local","HORTA_AVULSO",21.5,"kg",11.29,242.73,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_002137",2019-05-11,"despesa","operacao","transporte_e_embalagem",NA,NA,NA,1216.41,1216.41,NA,"beneficiamento",NA,"compartilhado",NA,""
"L2019_000661",2019-05-13,"receita","venda_produto","feira_local","HORTA_CESTA",14,"cesta",53.35,746.9,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_000662",2019-05-14,"receita","venda_produto","feira_local","HORTA_CESTA",8,"cesta",45.06,360.48,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_000660",2019-05-16,"receita","venda_produto","feira_local","HORTA_CESTA",12,"cesta",38.15,457.8,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_000663",2019-05-20,"receita","venda_produto","feira_local","HORTA_CESTA",6,"cesta",42.76,256.56,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_000666",2019-05-20,"receita","venda_produto","mel","MEL_POTE",31,"pote_300g",24.43,757.33,"feira_local","meliponicultura",NA,"direto",NA,""
"L2019_002138",2019-05-20,"despesa","manejo","colheita_e_beneficiamento",NA,NA,NA,4442.05,4442.05,NA,"cafeicultura",NA,"compartilhado",NA,""
"L2019_000664",2019-05-21,"receita","venda_produto","feira_local","HORTA_CESTA",7,"cesta",46.04,322.28,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_000665",2019-05-21,"receita","venda_produto","feira_local","HORTA_AVULSO",23.9,"kg",11.05,264.1,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_002139",2019-05-26,"despesa","infraestrutura","energia_e_manutencao",NA,NA,NA,959.87,959.87,NA,"geral",NA,"compartilhado",NA,""
"L2019_000671",2019-05-27,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",6,"caixa",53.11,318.66,"feira_e_csa","agrofloresta","T25","direto",NA,""
"L2019_000668",2019-05-28,"receita","venda_produto","feira_local","HORTA_AVULSO",18.7,"kg",10.46,195.6,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_000670",2019-05-29,"receita","venda_produto","feira_local","HORTA_AVULSO",27.9,"kg",10.69,298.25,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_000667",2019-05-30,"receita","venda_produto","feira_local","HORTA_AVULSO",17.9,"kg",10.68,191.17,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_000669",2019-05-30,"receita","venda_produto","feira_local","HORTA_CESTA",11,"cesta",39.5,434.5,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_000672",2019-06-03,"receita","venda_produto","feira_local","HORTA_AVULSO",25.7,"kg",9.96,255.97,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_000673",2019-06-05,"receita","venda_produto","feira_local","HORTA_CESTA",8,"cesta",41.35,330.8,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_000674",2019-06-06,"receita","venda_produto","feira_local","HORTA_AVULSO",16,"kg",11,176,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_002140",2019-06-08,"despesa","manejo","mao_de_obra",NA,NA,NA,5448.27,5448.27,NA,"cafeicultura",NA,"compartilhado",NA,""
"L2019_000675",2019-06-11,"receita","venda_produto","feira_local","HORTA_CESTA",15,"cesta",48.03,720.45,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_002141",2019-06-11,"despesa","operacao","transporte_e_embalagem",NA,NA,NA,1304.64,1304.64,NA,"beneficiamento",NA,"compartilhado",NA,""
"L2019_000677",2019-06-12,"receita","venda_produto","feira_local","HORTA_AVULSO",16.5,"kg",10.19,168.14,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_000676",2019-06-14,"receita","venda_produto","feira_local","HORTA_CESTA",8,"cesta",45.13,361.04,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_000680",2019-06-17,"receita","venda_produto","cafe_verde","CAF_SACA",9,"saca_60kg",822.81,7405.29,"cooperativa","cafeicultura","T18","direto",NA,"venda de safra"
"L2019_000678",2019-06-19,"receita","venda_produto","feira_local","HORTA_CESTA",14,"cesta",43.92,614.88,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_000679",2019-06-20,"receita","venda_produto","feira_local","HORTA_CESTA",9,"cesta",43.9,395.1,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_002142",2019-06-20,"despesa","manejo","colheita_e_beneficiamento",NA,NA,NA,5376.99,5376.99,NA,"cafeicultura",NA,"compartilhado",NA,""
"L2019_000685",2019-06-24,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",3,"caixa",38.18,114.54,"feira_e_csa","agrofloresta","T36","direto",NA,""
"L2019_000683",2019-06-25,"receita","venda_produto","feira_local","HORTA_CESTA",6,"cesta",39.51,237.06,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_000684",2019-06-25,"receita","venda_produto","feira_local","HORTA_CESTA",12,"cesta",50.78,609.36,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_000681",2019-06-26,"receita","venda_produto","feira_local","HORTA_CESTA",14,"cesta",37.68,527.52,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_002143",2019-06-26,"despesa","infraestrutura","energia_e_manutencao",NA,NA,NA,800.91,800.91,NA,"geral",NA,"compartilhado",NA,""
"L2019_000682",2019-06-28,"receita","venda_produto","feira_local","HORTA_CESTA",14,"cesta",49.77,696.78,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_000688",2019-07-01,"receita","venda_produto","mudas","MUDA",22,"unidade",11.6,255.2,"viveiro","viveiro",NA,"direto",NA,""
"L2019_000686",2019-07-04,"receita","venda_produto","feira_local","HORTA_AVULSO",12,"kg",7.85,94.2,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_000687",2019-07-04,"receita","venda_produto","feira_local","HORTA_CESTA",9,"cesta",36.21,325.89,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_000690",2019-07-08,"receita","venda_produto","feira_local","HORTA_CESTA",15,"cesta",41.56,623.4,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_000691",2019-07-08,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",5,"caixa",51.08,255.4,"feira_e_csa","agrofloresta","T29","direto",NA,""
"L2019_002144",2019-07-08,"despesa","manejo","mao_de_obra",NA,NA,NA,6925.12,6925.12,NA,"cafeicultura",NA,"compartilhado",NA,""
"L2019_002145",2019-07-11,"despesa","operacao","transporte_e_embalagem",NA,NA,NA,1269.56,1269.56,NA,"beneficiamento",NA,"compartilhado",NA,""
"L2019_000689",2019-07-12,"receita","venda_produto","feira_local","HORTA_CESTA",14,"cesta",49.8,697.2,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_000694",2019-07-15,"receita","venda_produto","cafe_verde","CAF_SACA",13,"saca_60kg",855.43,11120.59,"cooperativa","cafeicultura","T01","direto",NA,"venda de safra"
"L2019_000692",2019-07-17,"receita","venda_produto","feira_local","HORTA_CESTA",14,"cesta",41.64,582.96,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_000693",2019-07-18,"receita","venda_produto","feira_local","HORTA_CESTA",12,"cesta",40.34,484.08,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_002146",2019-07-20,"despesa","manejo","colheita_e_beneficiamento",NA,NA,NA,4304.97,4304.97,NA,"cafeicultura",NA,"compartilhado",NA,""
"L2019_000699",2019-07-22,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",7,"caixa",38.83,271.81,"feira_e_csa","agrofloresta","T22","direto",NA,""
"L2019_000700",2019-07-22,"receita","venda_produto","microlote_premiado","CAF_SACA",11,"saca_60kg",2946.25,32408.75,"cafeteria_especializada","cafeicultura","T12","direto","E2019_PREMIO","lote reconhecido em concurso regional"
"L2019_000697",2019-07-23,"receita","venda_produto","feira_local","HORTA_CESTA",15,"cesta",45.65,684.75,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_000698",2019-07-24,"receita","venda_produto","feira_local","HORTA_CESTA",13,"cesta",40.91,531.83,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_000695",2019-07-25,"receita","venda_produto","feira_local","HORTA_CESTA",9,"cesta",41.96,377.64,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_000696",2019-07-26,"receita","venda_produto","feira_local","HORTA_CESTA",7,"cesta",40.09,280.63,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_002147",2019-07-26,"despesa","infraestrutura","energia_e_manutencao",NA,NA,NA,805.36,805.36,NA,"geral",NA,"compartilhado",NA,""
"L2019_000702",2019-07-29,"receita","venda_produto","feira_local","HORTA_AVULSO",19,"kg",9.91,188.29,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_000703",2019-07-29,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",3,"caixa",36.54,109.62,"feira_e_csa","agrofloresta","T03","direto",NA,""
"L2019_000701",2019-08-01,"receita","venda_produto","feira_local","HORTA_CESTA",10,"cesta",46.61,466.1,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_000705",2019-08-07,"receita","venda_produto","feira_local","HORTA_CESTA",5,"cesta",35.9,179.5,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_002148",2019-08-08,"despesa","manejo","mao_de_obra",NA,NA,NA,6217.16,6217.16,NA,"cafeicultura",NA,"compartilhado",NA,""
"L2019_000704",2019-08-09,"receita","venda_produto","feira_local","HORTA_CESTA",10,"cesta",43.47,434.7,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_002149",2019-08-11,"despesa","operacao","transporte_e_embalagem",NA,NA,NA,1501.61,1501.61,NA,"beneficiamento",NA,"compartilhado",NA,""
"L2019_000706",2019-08-12,"receita","venda_produto","feira_local","HORTA_AVULSO",24.3,"kg",10.93,265.6,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_000707",2019-08-12,"receita","venda_produto","feira_local","HORTA_CESTA",7,"cesta",41.12,287.84,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_000710",2019-08-12,"receita","venda_produto","microlote_premiado","CAF_SACA",17,"saca_60kg",2738.16,46548.72,"cafeteria_especializada","cafeicultura","T28","direto","E2019_PREMIO","lote reconhecido em concurso regional"
"L2019_000708",2019-08-13,"receita","venda_produto","feira_local","HORTA_CESTA",13,"cesta",44.09,573.17,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_000709",2019-08-15,"receita","venda_produto","feira_local","HORTA_AVULSO",26.3,"kg",8.53,224.34,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_000714",2019-08-19,"receita","venda_produto","cafe_torrado","CAF_TORRADO",63,"pacote_250g",19.39,1221.57,"venda_direta","beneficiamento",NA,"direto",NA,""
"L2019_000713",2019-08-21,"receita","venda_produto","feira_local","HORTA_CESTA",9,"cesta",38.81,349.29,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_000711",2019-08-22,"receita","venda_produto","feira_local","HORTA_CESTA",13,"cesta",44.38,576.94,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_000712",2019-08-22,"receita","venda_produto","feira_local","HORTA_AVULSO",18.6,"kg",8.73,162.38,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_000718",2019-08-26,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",10,"caixa",49.7,497,"feira_e_csa","agrofloresta","T30","direto",NA,""
"L2019_002150",2019-08-26,"despesa","infraestrutura","energia_e_manutencao",NA,NA,NA,1056.71,1056.71,NA,"geral",NA,"compartilhado",NA,""
"L2019_000715",2019-08-28,"receita","venda_produto","feira_local","HORTA_CESTA",13,"cesta",38.81,504.53,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_000716",2019-08-28,"receita","venda_produto","feira_local","HORTA_AVULSO",26.1,"kg",10.28,268.31,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_000717",2019-08-29,"receita","venda_produto","feira_local","HORTA_CESTA",14,"cesta",45.78,640.92,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_000719",2019-09-03,"receita","venda_produto","feira_local","HORTA_CESTA",8,"cesta",37.75,302,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_000720",2019-09-03,"receita","venda_produto","feira_local","HORTA_CESTA",6,"cesta",46.47,278.82,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_000721",2019-09-03,"receita","venda_produto","feira_local","HORTA_CESTA",13,"cesta",39.02,507.26,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_000722",2019-09-03,"receita","venda_produto","feira_local","HORTA_CESTA",7,"cesta",44.54,311.78,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_002151",2019-09-08,"despesa","manejo","mao_de_obra",NA,NA,NA,4725.15,4725.15,NA,"cafeicultura",NA,"compartilhado",NA,""
"L2019_000725",2019-09-09,"receita","venda_produto","cafe_torrado","CAF_TORRADO",63,"pacote_250g",20.02,1261.26,"venda_direta","beneficiamento",NA,"direto",NA,""
"L2019_000723",2019-09-11,"receita","venda_produto","feira_local","HORTA_CESTA",6,"cesta",43.85,263.1,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_002152",2019-09-11,"despesa","operacao","transporte_e_embalagem",NA,NA,NA,923.94,923.94,NA,"beneficiamento",NA,"compartilhado",NA,""
"L2019_000724",2019-09-12,"receita","venda_produto","feira_local","HORTA_CESTA",5,"cesta",46.25,231.25,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_000728",2019-09-16,"receita","venda_produto","mudas","MUDA",54,"unidade",13.37,721.98,"viveiro","viveiro",NA,"direto",NA,""
"L2019_002153",2019-09-16,"despesa","insumo","composto_e_cobertura",NA,NA,NA,7967.68,7967.68,NA,"cafeicultura",NA,"compartilhado",NA,""
"L2019_000726",2019-09-17,"receita","venda_produto","feira_local","HORTA_CESTA",11,"cesta",44.04,484.44,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_000727",2019-09-17,"receita","venda_produto","feira_local","HORTA_AVULSO",9.7,"kg",10.43,101.17,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_000732",2019-09-23,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",7,"caixa",48.57,339.99,"feira_e_csa","agrofloresta","T26","direto",NA,""
"L2019_000733",2019-09-23,"receita","venda_produto","microlote_premiado","CAF_SACA",18,"saca_60kg",3339.13,60104.34,"cafeteria_especializada","cafeicultura","T14","direto","E2019_PREMIO","lote reconhecido em concurso regional"
"L2019_000731",2019-09-25,"receita","venda_produto","feira_local","HORTA_CESTA",12,"cesta",40.81,489.72,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_002154",2019-09-26,"despesa","infraestrutura","energia_e_manutencao",NA,NA,NA,1002.37,1002.37,NA,"geral",NA,"compartilhado",NA,""
"L2019_000729",2019-09-27,"receita","venda_produto","feira_local","HORTA_AVULSO",10.2,"kg",10.42,106.28,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_000730",2019-09-27,"receita","venda_produto","feira_local","HORTA_CESTA",8,"cesta",46.7,373.6,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_000736",2019-09-30,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",8,"caixa",42.99,343.92,"feira_e_csa","agrofloresta","T30","direto",NA,""
"L2019_000737",2019-09-30,"receita","venda_produto","cafe_torrado","CAF_TORRADO",92,"pacote_250g",19.86,1827.12,"venda_direta","beneficiamento",NA,"direto",NA,""
"L2019_000734",2019-10-02,"receita","venda_produto","feira_local","HORTA_CESTA",15,"cesta",46.94,704.1,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_000735",2019-10-03,"receita","venda_produto","feira_local","HORTA_CESTA",8,"cesta",36.22,289.76,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_000739",2019-10-07,"receita","venda_produto","feira_local","HORTA_CESTA",8,"cesta",38.92,311.36,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_000740",2019-10-07,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",6,"caixa",47.91,287.46,"feira_e_csa","agrofloresta","T19","direto",NA,""
"L2019_000741",2019-10-07,"receita","venda_produto","microlote_premiado","CAF_SACA",13,"saca_60kg",3357.98,43653.74,"cafeteria_especializada","cafeicultura","T31","direto","E2019_PREMIO","lote reconhecido em concurso regional"
"L2019_000742",2019-10-07,"receita","venda_produto","cafe_torrado","CAF_TORRADO",61,"pacote_250g",21.68,1322.48,"venda_direta","beneficiamento",NA,"direto",NA,""
"L2019_002155",2019-10-08,"despesa","manejo","mao_de_obra",NA,NA,NA,5659.45,5659.45,NA,"cafeicultura",NA,"compartilhado",NA,""
"L2019_000738",2019-10-09,"receita","venda_produto","feira_local","HORTA_CESTA",11,"cesta",36.38,400.18,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_002156",2019-10-11,"despesa","operacao","transporte_e_embalagem",NA,NA,NA,1799.09,1799.09,NA,"beneficiamento",NA,"compartilhado",NA,""
"L2019_000745",2019-10-16,"receita","venda_produto","feira_local","HORTA_AVULSO",17,"kg",11.1,188.7,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_002157",2019-10-16,"despesa","insumo","composto_e_cobertura",NA,NA,NA,8624.9,8624.9,NA,"cafeicultura",NA,"compartilhado",NA,""
"L2019_000743",2019-10-17,"receita","venda_produto","feira_local","HORTA_AVULSO",20.5,"kg",10.28,210.74,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_000744",2019-10-17,"receita","venda_produto","feira_local","HORTA_AVULSO",27.4,"kg",11.09,303.87,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_000748",2019-10-21,"receita","venda_produto","feira_local","HORTA_CESTA",6,"cesta",43.28,259.68,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_000749",2019-10-21,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",5,"caixa",35.03,175.15,"feira_e_csa","agrofloresta","T17","direto",NA,""
"L2019_000750",2019-10-21,"receita","venda_produto","cafe_verde","CAF_SACA",8,"saca_60kg",830.61,6644.88,"cooperativa","cafeicultura","T25","direto",NA,"venda de safra"
"L2019_000746",2019-10-24,"receita","venda_produto","feira_local","HORTA_CESTA",15,"cesta",40,600,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_000747",2019-10-25,"receita","venda_produto","feira_local","HORTA_CESTA",15,"cesta",48.43,726.45,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_002158",2019-10-26,"despesa","infraestrutura","energia_e_manutencao",NA,NA,NA,929.41,929.41,NA,"geral",NA,"compartilhado",NA,""
"L2019_000754",2019-10-28,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",7,"caixa",49.17,344.19,"feira_e_csa","agrofloresta","T14","direto",NA,""
"L2019_000755",2019-10-28,"receita","venda_produto","microlote_premiado","CAF_SACA",13,"saca_60kg",2980.39,38745.07,"cafeteria_especializada","cafeicultura","T07","direto","E2019_PREMIO","lote reconhecido em concurso regional"
"L2019_000752",2019-10-29,"receita","venda_produto","feira_local","HORTA_AVULSO",7.8,"kg",11.36,88.61,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_000751",2019-10-31,"receita","venda_produto","feira_local","HORTA_AVULSO",20.8,"kg",13.04,271.23,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_000753",2019-10-31,"receita","venda_produto","feira_local","HORTA_CESTA",12,"cesta",43.74,524.88,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_000758",2019-11-04,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",3,"caixa",44.91,134.73,"feira_e_csa","agrofloresta","T30","direto",NA,""
"L2019_000756",2019-11-05,"receita","venda_produto","feira_local","HORTA_CESTA",9,"cesta",49.3,443.7,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_000757",2019-11-07,"receita","venda_produto","feira_local","HORTA_CESTA",15,"cesta",45.02,675.3,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_002159",2019-11-08,"despesa","manejo","mao_de_obra",NA,NA,NA,6110.59,6110.59,NA,"cafeicultura",NA,"compartilhado",NA,""
"L2019_000759",2019-11-11,"receita","venda_produto","feira_local","HORTA_CESTA",8,"cesta",50.09,400.72,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_000760",2019-11-11,"receita","venda_produto","feira_local","HORTA_CESTA",15,"cesta",37.85,567.75,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_000761",2019-11-11,"receita","venda_produto","microlote_premiado","CAF_SACA",21,"saca_60kg",3080.2,64684.2,"cafeteria_especializada","cafeicultura","T03","direto","E2019_PREMIO","lote reconhecido em concurso regional"
"L2019_002160",2019-11-11,"despesa","operacao","transporte_e_embalagem",NA,NA,NA,1340.07,1340.07,NA,"beneficiamento",NA,"compartilhado",NA,""
"L2019_000762",2019-11-18,"receita","venda_produto","feira_local","HORTA_CESTA",15,"cesta",38.96,584.4,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_000766",2019-11-18,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",8,"caixa",44,352,"feira_e_csa","agrofloresta","T30","direto",NA,""
"L2019_000767",2019-11-18,"receita","venda_produto","microlote_premiado","CAF_SACA",22,"saca_60kg",3189.78,70175.16,"cafeteria_especializada","cafeicultura","T01","direto","E2019_PREMIO","lote reconhecido em concurso regional"
"L2019_000765",2019-11-19,"receita","venda_produto","feira_local","HORTA_CESTA",9,"cesta",42.61,383.49,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_000763",2019-11-22,"receita","venda_produto","feira_local","HORTA_CESTA",10,"cesta",41.8,418,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_000764",2019-11-22,"receita","venda_produto","feira_local","HORTA_AVULSO",23.6,"kg",10.47,247.09,"feira_e_csa","horta",NA,"direto",NA,""
"L2019_000771",2019-11-25,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",5,"caixa",46.41,232.05,"feira_e_csa","agrofloresta","T04","direto",NA,""
"L2019_000772",2019-11-25,"receita","venda_produto","cafe_torrado","CAF_TORRADO",110,"pacote_250g",19,2090,"venda_direta","beneficiamento",NA,"direto",NA,""
